,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,asyncio_time
1118,0.175537109375,0.919189453125,0.3876953125,-19.832061068702288,-7.66412213740458,21.78625954198473,271.36,-291.84000000000003,-650.24,16087.374790844
1119,0.32666015625,0.783203125,0.38818359375,-50.671755725190835,-109.1297709923664,-25.587786259541982,230.4,-320.0,-642.5600000000001,16087.465824604
1120,0.114501953125,0.83642578125,0.59130859375,-151.96946564885496,-53.679389312977094,-32.274809160305345,207.36,-360.96,-604.16,16087.555907368
1121,0.201171875,0.72216796875,0.982177734375,27.022900763358777,-97.78625954198473,17.725190839694655,181.76,-437.76,-473.6,16087.646149667
1122,0.27001953125,0.769287109375,0.619140625,-15.16030534351145,25.61832061068702,-33.20610687022901,130.56,-440.32,-488.96000000000004,16087.734891272
1123,0.023681640625,0.818359375,0.63330078125,-39.77099236641221,12.259541984732824,28.045801526717558,143.36,-448.0,-471.04,16087.825826936
1124,0.023681640625,0.818359375,0.63330078125,-39.77099236641221,12.259541984732824,28.045801526717558,143.36,-448.0,-471.04,16087.915547731
1125,0.343017578125,0.79833984375,0.650634765625,-64.1526717557252,-49.14503816793893,161.7709923664122,135.68,-455.68,-450.56,16088.006419907
1126,0.676025390625,0.296142578125,0.818603515625,-82.9618320610687,41.358778625954194,58.412213740458014,51.2,-478.72,-373.76,16088.094937554
1127,0.64208984375,0.370361328125,0.912353515625,-54.68702290076336,13.221374045801527,34.80916030534351,66.56,-486.40000000000003,-320.0,16088.18472826
1128,0.63720703125,0.220947265625,0.9853515625,-38.50381679389313,-3.7404580152671754,12.793893129770991,87.04,-488.96000000000004,-243.20000000000002,16088.274683126
1129,0.393798828125,0.096923828125,1.125244140625,-37.46564885496183,-35.63358778625954,50.778625954198475,71.68,-486.40000000000003,-197.12,16088.364708974
1130,0.4375,0.185546875,0.88232421875,-17.557251908396946,-10.763358778625953,13.17557251908397,48.64,-483.84000000000003,-181.76,16088.455827427
1131,0.8310546875,-0.05859375,0.94921875,-20.885496183206104,-38.58015267175573,32.854961832061065,30.72,-478.72,-153.6,16088.546234864
1132,0.8310546875,-0.05859375,0.94921875,-20.885496183206104,-38.58015267175573,32.854961832061065,30.72,-478.72,-153.6,16088.635622512
1133,0.666015625,0.0556640625,0.88134765625,-16.702290076335878,8.091603053435113,-26.12213740458015,23.04,-476.16,-143.36,16088.7254234
1134,0.60400390625,0.007568359375,0.842529296875,-9.923664122137405,-6.854961832061068,-52.70229007633588,7.68,-476.16,-133.12,16088.815356816
1135,0.72119140625,0.104248046875,0.8779296875,4.030534351145038,-63.9236641221374,-22.15267175572519,-7.68,-473.6,-130.56,16088.906075126
1136,0.864013671875,0.091552734375,0.576171875,3.6946564885496183,-168.21374045801525,-35.38931297709924,-102.4,-458.24,-148.48,16088.996202862
1137,0.93408203125,0.296875,0.249755859375,-58.93129770992366,-153.02290076335876,-114.13740458015266,-235.52,-404.48,-161.28,16089.085582757
1138,0.793701171875,0.562255859375,0.21923828125,-28.748091603053435,-73.9236641221374,-48.83969465648855,-409.6,-258.56,-202.24,16089.176205283
1139,0.749755859375,0.4873046875,-0.063720703125,-9.404580152671755,-45.96946564885496,-94.65648854961832,-409.6,-258.56,-202.24,16089.266411296
1140,0.749755859375,0.4873046875,-0.063720703125,-9.404580152671755,-45.96946564885496,-94.65648854961832,-437.76,-220.16,-240.64000000000001,16089.354765548
1141,0.72509765625,0.610595703125,-0.18359375,38.167938931297705,51.23664122137404,-34.06106870229007,-455.68,-168.96,-343.04,16089.446161984
1142,0.66357421875,0.635986328125,-0.239501953125,-19.893129770992367,-24.47328244274809,-38.83969465648855,-448.0,-174.08,-371.2,16089.536219045
1143,0.67626953125,0.680419921875,-0.22412109375,-11.541984732824426,-39.41984732824427,-53.00763358778626,-450.56,-135.68,-414.72,16089.625397519
1144,0.332763671875,0.74755859375,-0.515625,-30.870229007633586,-46.19847328244275,-122.76335877862594,-417.28000000000003,-84.48,-527.36,16089.714811451
1145,0.296142578125,0.934326171875,-0.20947265625,-67.08396946564885,-46.213740458015266,-113.23664122137404,-384.0,-97.28,-568.32,16089.805808688
1146,-0.002685546875,1.116943359375,-0.208984375,-28.839694656488547,-16.900763358778626,-54.671755725190835,-314.88,-97.28,-647.6800000000001,16089.895413575
1147,-0.002685546875,1.116943359375,-0.208984375,-28.839694656488547,-16.900763358778626,-54.671755725190835,-314.88,-97.28,-647.6800000000001,16089.986209281
1148,0.2275390625,0.94873046875,0.14697265625,-30.3206106870229,-43.282442748091604,11.954198473282442,-299.52,-99.84,-660.48,16090.076208979
1149,0.040283203125,1.104248046875,-0.032958984375,22.82442748091603,-27.12977099236641,-51.80152671755725,-296.96,-69.12,-673.28,16090.166264702
1150,-0.09814453125,0.917724609375,-0.095947265625,74.27480916030534,-153.3587786259542,-94.13740458015266,-271.36,-23.04,-701.44,16090.255848624
1151,-0.26025390625,0.775390625,-0.262451171875,44.99236641221374,-177.8473282442748,-57.786259541984734,-161.28,130.56,-750.08,16090.344653334
1152,-0.582275390625,0.852294921875,-0.120849609375,-3.1755725190839694,-76.47328244274809,-38.01526717557252,-89.60000000000001,181.76,-757.76,16090.435215612
1153,-0.509521484375,0.88134765625,-0.034912109375,28.0,-45.61832061068702,11.908396946564885,-7.68,202.24,-765.44,16090.525668902
1154,-0.489990234375,0.802734375,-0.11767578125,-14.595419847328243,-6.8396946564885495,-9.526717557251908,-5.12,222.72,-757.76,16090.615960011
1155,-0.489990234375,0.802734375,-0.11767578125,-14.595419847328243,-6.8396946564885495,-9.526717557251908,-5.12,222.72,-757.76,16090.7054061
1156,-0.642578125,0.79931640625,-0.053955078125,-11.557251908396946,8.412213740458014,-7.1603053435114505,15.36,220.16,-760.32,16090.79619731
1157,-0.392333984375,0.8671875,0.0322265625,-5.694656488549618,15.648854961832061,26.595419847328245,15.36,212.48000000000002,-762.88,16090.884547713
1158,-0.52490234375,0.87255859375,-0.070068359375,-6.061068702290076,83.69465648854961,25.69465648854962,-20.48,207.36,-762.88,16090.975859373
1159,-0.501708984375,0.835693359375,-0.175048828125,-48.29007633587786,210.36641221374046,36.15267175572519,-53.76,197.12,-762.88,16091.065502669
1160,-0.252685546875,0.90576171875,-0.094970703125,-44.213740458015266,229.55725190839695,88.77862595419847,-174.08,92.16,-755.2,16091.155527364
1161,0.719970703125,0.88525390625,0.05224609375,-23.877862595419845,85.87786259541984,48.65648854961832,-273.92,-61.44,-696.32,16091.244753133
1162,0.126953125,0.945556640625,-0.269287109375,-26.0,16.30534351145038,-64.25954198473282,-266.24,-61.44,-698.88,16091.334493554
1163,0.126953125,0.945556640625,-0.269287109375,-26.0,16.30534351145038,-64.25954198473282,-266.24,-61.44,-698.88,16091.426216573
1164,-0.18798828125,0.90625,-0.2255859375,-21.0381679389313,99.17557251908397,-86.79389312977099,-171.52,-99.84,-747.52,16091.515126993
1165,-0.339111328125,1.048583984375,-0.11865234375,50.412213740458014,229.09923664122135,66.87022900763358,-115.2,-125.44,-762.88,16091.606199025
1166,0.330810546875,0.82763671875,0.107421875,28.27480916030534,206.13740458015266,111.93893129770991,-140.8,-156.16,-744.96,16091.696086269
1167,0.644287109375,0.702392578125,-0.161376953125,79.22137404580153,148.90076335877862,-0.12213740458015267,-151.04,-174.08,-732.16,16091.785860585
1168,0.590087890625,0.786376953125,-0.386474609375,79.93893129770991,111.02290076335878,-22.458015267175572,-92.16,-133.12,-770.5600000000001,16091.875622521
1169,0.552978515625,0.887451171875,-0.703857421875,-19.786259541984734,91.2824427480916,-7.221374045801526,-51.2,-112.64,-788.48,16091.965975942
1170,0.527099609375,0.75732421875,0.12939453125,-19.786259541984734,91.2824427480916,-7.221374045801526,-51.2,-112.64,-788.48,16092.055275205
1171,0.527099609375,0.75732421875,0.12939453125,90.27480916030534,139.40458015267174,22.549618320610687,-20.48,-112.64,-793.6,16092.145753664
1172,0.486572265625,0.724853515625,-0.0751953125,46.01526717557252,98.53435114503816,-25.053435114503817,-12.8,-79.36,-803.84,16092.235325187
1173,0.595703125,0.79052734375,-0.0458984375,38.2442748091603,100.58015267175573,0.5343511450381679,28.16,-25.6,-816.64,16092.325634777
1174,0.71484375,0.693603515625,0.00146484375,42.80916030534351,119.06870229007633,19.770992366412212,30.72,-2.56,-819.2,16092.415411152
1175,0.836669921875,0.696533203125,0.127685546875,32.93129770992366,62.167938931297705,5.114503816793893,7.68,35.84,-816.64,16092.505719134
1176,0.63525390625,0.746826171875,0.029052734375,5.938931297709924,32.778625954198475,6.977099236641221,5.12,53.76,-814.08,16092.59586156
1177,0.6953125,0.75244140625,-0.0595703125,10.290076335877862,45.862595419847324,0.366412213740458,-5.12,64.0,-811.52,16092.685363698
1178,0.6953125,0.75244140625,-0.0595703125,10.290076335877862,45.862595419847324,0.366412213740458,-5.12,64.0,-811.52,16092.77632132
1179,0.723876953125,0.7275390625,0.21337890625,34.06106870229007,18.061068702290076,-18.3206106870229,0.0,79.36,-808.96,16092.865032788
1180,0.9189453125,0.744140625,-0.96484375,17.541984732824428,40.351145038167935,15.633587786259541,5.12,94.72,-808.96,16092.955824272
1181,0.628173828125,0.438232421875,0.021484375,44.29007633587786,70.4885496183206,62.93129770992366,17.92,117.76,-803.84,16093.045859674
1182,0.763671875,0.800537109375,0.17333984375,13.83206106870229,19.068702290076335,-55.12977099236641,-25.6,122.88,-796.16,16093.135622479
1183,0.56591796875,0.820068359375,0.148681640625,-35.55725190839694,57.63358778625954,-68.47328244274809,48.64,117.76,-803.84,16093.225062146
1184,0.415283203125,0.7880859375,0.16845703125,-12.717557251908396,124.70229007633587,-42.167938931297705,79.36,102.4,-803.84,16093.315501997
1185,0.307861328125,0.839599609375,0.313232421875,23.755725190839694,175.9083969465649,-79.32824427480915,115.2,117.76,-796.16,16093.406082463
1186,0.307861328125,0.839599609375,0.313232421875,23.755725190839694,175.9083969465649,-79.32824427480915,115.2,117.76,-796.16,16093.495124508
1187,-0.07666015625,1.1455078125,0.683837890625,-7.007633587786259,108.30534351145037,-33.541984732824424,138.24,140.8,-785.9200000000001,16093.585892458
1188,0.122802734375,0.78466796875,0.603271484375,4.916030534351145,47.96946564885496,-59.29770992366412,158.72,145.92000000000002,-778.24,16093.676015653
1189,-0.252197265625,1.194091796875,0.42431640625,31.038167938931295,3.5267175572519083,-76.70229007633587,186.88,151.04,-770.5600000000001,16093.765989983
1190,-0.33056640625,1.073486328125,0.37060546875,10.106870229007633,49.29770992366412,25.69465648854962,253.44,176.64000000000001,-739.84,16093.854965095
1191,-0.020263671875,0.941650390625,0.428955078125,2.6259541984732824,70.0,12.015267175572518,222.72,194.56,-744.96,16093.946304754
1192,-0.374267578125,0.806640625,0.243408203125,-31.78625954198473,149.8625954198473,-92.9618320610687,181.76,230.4,-739.84,16094.03471531
1193,-0.484130859375,0.974365234375,0.294677734375,-22.748091603053435,153.80152671755724,17.00763358778626,156.16,235.52,-744.96,16094.125040545
1194,-0.484130859375,0.974365234375,0.294677734375,-22.748091603053435,153.80152671755724,17.00763358778626,156.16,235.52,-744.96,16094.215918282
1195,-0.4482421875,0.84033203125,0.194091796875,-51.00763358778626,196.44274809160305,-9.31297709923664,112.64,238.08,-750.08,16094.305763898
1196,-0.431396484375,0.776123046875,-0.0302734375,-2.351145038167939,75.81679389312977,-45.52671755725191,61.44,222.72,-762.88,16094.394563526
