
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
0.882099;-0.0034;0.3803;0.8938;-0.1537;0.0127;0.2057;21.3375;-24.7688;-28.3688;
0.895756;-0.0034;0.3803;0.8938;-0.2583;0.2437;0.2613;21.3375;-24.7688;-28.3688;
0.897940;-0.0034;0.3803;0.8938;-0.2583;0.2437;0.2613;21.3375;-24.7688;-28.3688;
0.951927;-0.0034;0.3803;0.8938;-0.2583;0.2437;0.2613;21.3375;-24.7688;-28.3688;
0.953301;-0.0135;0.3514;0.9714;-0.2583;0.2437;0.2613;21.3375;-24.7688;-28.3688;
0.954556;-0.0135;0.3514;0.9714;-0.2583;0.2437;0.2613;21.3375;-24.7688;-28.3688;
0.972542;-0.0135;0.3514;0.9714;-0.4672;0.1485;0.1821;21.3375;-24.7688;-28.3688;
0.974718;-0.0135;0.3514;0.9714;-0.4672;0.1485;0.1821;20.8125;-24.8250;-29.7188;
1.013745;0.0051;0.3181;0.9749;-0.4672;0.1485;0.1821;20.8125;-24.8250;-29.7188;
1.016177;0.0051;0.3181;0.9749;-0.4672;0.1485;0.1821;20.8125;-24.8250;-29.7188;
1.022395;0.0051;0.3181;0.9749;-0.4672;0.1485;0.1821;21.3000;-24.1875;-30.6938;
1.052513;0.0051;0.3181;0.9749;-0.2201;0.2491;-0.0035;21.3000;-24.1875;-30.6938;
1.072848;0.0051;0.3181;0.9749;-0.2201;0.2491;-0.0035;21.3000;-24.1875;-30.6938;
1.074259;0.0051;0.3181;0.9749;-0.2201;0.2491;-0.0035;22.5938;-22.4813;-29.4188;
1.075651;0.0051;0.3181;0.9749;-0.2201;0.2491;-0.0035;22.5938;-22.4813;-29.4188;
1.082032;-0.0852;0.2993;0.9405;-0.2201;0.2491;-0.0035;22.5938;-22.4813;-29.4188;
1.093778;-0.0852;0.2993;0.9405;-0.1590;0.2116;-0.1567;22.5938;-22.4813;-29.4188;
1.132680;-0.0852;0.2993;0.9405;-0.1590;0.2116;-0.1567;22.5938;-22.4813;-29.4188;
1.153289;-0.0849;0.2917;0.9458;-0.1590;0.2116;-0.1567;22.5938;-22.4813;-29.4188;
1.172731;-0.0849;0.2917;0.9458;-0.1590;0.2116;-0.1567;21.9750;-23.3813;-27.3563;
1.175179;-0.0849;0.2917;0.9458;-0.2287;0.1787;0.0943;21.9750;-23.3813;-27.3563;
1.192906;-0.0849;0.2917;0.9458;-0.2287;0.1787;0.0943;21.9750;-23.3813;-27.3563;
1.194577;-0.0849;0.2917;0.9458;-0.2287;0.1787;0.0943;21.9750;-23.3813;-27.3563;
1.212248;-0.0696;0.2803;0.9444;-0.2287;0.1787;0.0943;21.9750;-23.3813;-27.3563;
1.221824;-0.0696;0.2803;0.9444;-0.2287;0.1787;0.0943;22.2750;-22.7625;-28.5750;
1.253367;-0.0696;0.2803;0.9444;-0.2287;0.1787;0.0943;22.2750;-22.7625;-28.5750;
1.255364;-0.0696;0.2803;0.9444;-0.3431;0.0738;0.1097;22.2750;-22.7625;-28.5750;
1.276567;-0.0696;0.2803;0.9444;-0.3431;0.0738;0.1097;22.2188;-23.6063;-30.4125;
1.283340;-0.0693;0.2596;0.9889;-0.3431;0.0738;0.1097;22.2188;-23.6063;-30.4125;
1.294407;-0.0693;0.2596;0.9889;-0.2515;0.1487;0.0123;22.2188;-23.6063;-30.4125;
1.313331;-0.0693;0.2596;0.9889;-0.2515;0.1487;0.0123;22.2188;-23.6063;-30.4125;
1.314604;-0.0693;0.2596;0.9889;-0.2515;0.1487;0.0123;22.2188;-23.6063;-30.4125;
1.353759;-0.0420;0.2433;0.9690;-0.2515;0.1487;0.0123;22.2188;-23.6063;-30.4125;
1.375650;-0.0420;0.2433;0.9690;-0.2515;0.1487;0.0123;21.7313;-21.3375;-30.1688;
1.380595;-0.0420;0.2433;0.9690;-0.0693;-0.1178;-0.0824;21.7313;-21.3375;-30.1688;
1.381952;-0.0420;0.2433;0.9690;-0.0693;-0.1178;-0.0824;21.7313;-21.3375;-30.1688;
