
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
1.027155;-0.0241;0.0211;0.9957;-0.0005;-0.0003;0.0003;-5.2125;-2.7563;-64.3688;
1.028911;-0.0241;0.0211;0.9957;-0.0005;-0.0003;0.0003;-5.2875;-1.5000;-65.6625;
1.030939;-0.0250;0.0204;0.9950;-0.0005;-0.0003;0.0003;-5.2875;-1.5000;-65.6625;
1.070022;-0.0250;0.0204;0.9950;-0.0005;-0.0003;0.0003;-5.2875;-1.5000;-65.6625;
1.072370;-0.0250;0.0204;0.9950;-0.0005;-0.0003;0.0003;-5.2875;-1.5000;-65.6625;
1.075712;-0.0250;0.0204;0.9950;-0.0005;-0.0003;0.0003;-5.1188;-1.3313;-64.7438;
1.111308;-0.0250;0.0204;0.9950;-0.0005;-0.0003;0.0003;-5.1188;-1.3313;-64.7438;
1.113443;-0.0250;0.0204;0.9950;0.0008;-0.0005;-0.0002;-5.1188;-1.3313;-64.7438;
1.114552;-0.0244;0.0213;0.9955;0.0008;-0.0005;-0.0002;-5.1188;-1.3313;-64.7438;
1.126372;-0.0244;0.0213;0.9955;0.0008;-0.0005;-0.0002;-4.8750;-2.8688;-64.8188;
1.148530;-0.0244;0.0213;0.9955;-0.0001;-0.0001;-0.0002;-4.8750;-2.8688;-64.8188;
1.149884;-0.0250;0.0207;0.9958;-0.0001;-0.0001;-0.0002;-4.8750;-2.8688;-64.8188;
1.190109;-0.0250;0.0207;0.9958;-0.0001;-0.0001;-0.0002;-4.8750;-2.8688;-64.8188;
1.192019;-0.0250;0.0207;0.9958;-0.0001;-0.0001;-0.0002;-4.8750;-2.8688;-64.8188;
1.226926;-0.0250;0.0207;0.9958;-0.0001;-0.0001;-0.0002;-4.5000;-2.5688;-64.5563;
1.229319;-0.0242;0.0208;0.9952;-0.0001;-0.0001;-0.0002;-4.5000;-2.5688;-64.5563;
1.230342;-0.0242;0.0208;0.9952;-0.0002;-0.0003;-0.0002;-4.5000;-2.5688;-64.5563;
1.231647;-0.0242;0.0208;0.9952;-0.0002;-0.0003;-0.0002;-4.5000;-2.5688;-64.5563;
1.276702;-0.0242;0.0208;0.9952;-0.0002;-0.0003;-0.0002;-4.2188;-2.8313;-63.3188;
1.311276;-0.0251;0.0217;0.9943;-0.0002;-0.0003;-0.0002;-4.2188;-2.8313;-63.3188;
1.313449;-0.0251;0.0217;0.9943;-0.0001;-0.0000;0.0002;-4.2188;-2.8313;-63.3188;
1.314529;-0.0251;0.0217;0.9943;-0.0001;-0.0000;0.0002;-4.2188;-2.8313;-63.3188;
1.315400;-0.0251;0.0217;0.9943;-0.0001;-0.0000;0.0002;-4.2188;-2.8313;-63.3188;
1.326590;-0.0251;0.0217;0.9943;-0.0001;-0.0000;0.0002;-4.7063;-2.2125;-64.6125;
1.351304;-0.0251;0.0217;0.9943;0.0005;0.0005;-0.0003;-4.7063;-2.2125;-64.6125;
1.353288;-0.0234;0.0202;0.9956;0.0005;0.0005;-0.0003;-4.7063;-2.2125;-64.6125;
1.354550;-0.0234;0.0202;0.9956;0.0005;0.0005;-0.0003;-4.7063;-2.2125;-64.6125;
1.427397;-0.0234;0.0202;0.9956;0.0005;0.0005;-0.0003;-4.6688;-2.6250;-64.2563;
1.434812;-0.0234;0.0202;0.9956;0.0009;-0.0001;0.0003;-4.6688;-2.6250;-64.2563;
1.436815;-0.0254;0.0210;0.9963;0.0009;-0.0001;0.0003;-4.6688;-2.6250;-64.2563;
1.438083;-0.0254;0.0210;0.9963;0.0009;-0.0001;0.0003;-4.6688;-2.6250;-64.2563;
1.439085;-0.0254;0.0210;0.9963;0.0009;-0.0001;0.0003;-4.6688;-2.6250;-64.2563;
1.468938;-0.0254;0.0210;0.9963;0.0009;-0.0001;0.0003;-4.6688;-2.6250;-64.2563;
1.475525;-0.0254;0.0210;0.9963;0.0009;-0.0001;0.0003;-5.8688;-3.0938;-64.3313;
1.513907;-0.0251;0.0208;0.9963;0.0009;-0.0001;0.0003;-5.8688;-3.0938;-64.3313;
1.515823;-0.0251;0.0208;0.9963;-0.0002;0.0004;-0.0002;-5.8688;-3.0938;-64.3313;
1.526902;-0.0251;0.0208;0.9963;-0.0002;0.0004;-0.0002;-4.6500;-3.7313;-64.8188;
1.551630;-0.0251;0.0208;0.9963;0.0002;-0.0005;-0.0002;-4.6500;-3.7313;-64.8188;
1.553153;-0.0241;0.0212;0.9952;0.0002;-0.0005;-0.0002;-4.6500;-3.7313;-64.8188;
1.554388;-0.0241;0.0212;0.9952;0.0002;-0.0005;-0.0002;-4.6500;-3.7313;-64.8188;
1.555195;-0.0241;0.0212;0.9952;0.0002;-0.0005;-0.0002;-4.6500;-3.7313;-64.8188;
1.592045;-0.0241;0.0212;0.9952;0.0002;-0.0005;-0.0002;-4.6500;-3.7313;-64.8188;
1.627704;-0.0241;0.0212;0.9952;0.0002;-0.0005;-0.0002;-5.3063;-2.8313;-63.8625;
1.629282;-0.0249;0.0210;0.9959;0.0002;-0.0005;-0.0002;-5.3063;-2.8313;-63.8625;
1.630634;-0.0249;0.0210;0.9959;0.0003;-0.0001;-0.0002;-5.3063;-2.8313;-63.8625;
1.669333;-0.0249;0.0210;0.9959;0.0003;-0.0001;-0.0002;-5.3063;-2.8313;-63.8625;
1.670687;-0.0249;0.0210;0.9959;0.0003;-0.0001;-0.0002;-5.3063;-2.8313;-63.8625;
1.681356;-0.0249;0.0210;0.9959;0.0003;-0.0001;-0.0002;-4.2750;-1.5563;-63.7875;
1.715065;-0.0249;0.0210;0.9959;0.0003;-0.0001;-0.0002;-4.2750;-1.5563;-63.7875;
1.716256;-0.0249;0.0210;0.9959;-0.0007;0.0004;0.0003;-4.2750;-1.5563;-63.7875;
1.717046;-0.0251;0.0205;0.9960;-0.0007;0.0004;0.0003;-4.2750;-1.5563;-63.7875;
1.727141;-0.0251;0.0205;0.9960;-0.0007;0.0004;0.0003;-3.1313;-2.1000;-63.7688;
1.752907;-0.0245;0.0202;0.9962;-0.0007;0.0004;0.0003;-3.1313;-2.1000;-63.7688;
1.755989;-0.0245;0.0202;0.9962;0.0008;0.0003;-0.0001;-3.1313;-2.1000;-63.7688;
1.793244;-0.0245;0.0202;0.9962;0.0008;0.0003;-0.0001;-3.1313;-2.1000;-63.7688;
1.795280;-0.0245;0.0202;0.9962;0.0008;0.0003;-0.0001;-3.1313;-2.1000;-63.7688;
1.830401;-0.0245;0.0202;0.9962;0.0008;0.0003;-0.0001;-4.2938;-2.7375;-65.0625;
1.834058;-0.0245;0.0202;0.9962;0.0008;0.0003;-0.0001;-4.2938;-2.7375;-65.0625;
1.835186;-0.0243;0.0201;0.9948;0.0008;0.0003;-0.0001;-4.2938;-2.7375;-65.0625;
1.837097;-0.0243;0.0201;0.9948;0.0000;-0.0006;-0.0002;-4.2938;-2.7375;-65.0625;
1.879218;-0.0243;0.0201;0.9948;0.0000;-0.0006;-0.0002;-4.5563;-2.0063;-65.3063;
1.915967;-0.0249;0.0208;0.9966;0.0000;-0.0006;-0.0002;-4.5563;-2.0063;-65.3063;
1.918506;-0.0249;0.0208;0.9966;0.0003;-0.0001;-0.0002;-4.5563;-2.0063;-65.3063;
1.919845;-0.0249;0.0208;0.9966;0.0003;-0.0001;-0.0002;-4.5563;-2.0063;-65.3063;
1.921321;-0.0249;0.0208;0.9966;0.0003;-0.0001;-0.0002;-4.5563;-2.0063;-65.3063;
1.931777;-0.0249;0.0208;0.9966;0.0003;-0.0001;-0.0002;-4.6500;-1.9313;-62.7938;
1.952161;-0.0249;0.0208;0.9966;0.0003;-0.0001;-0.0002;-4.6500;-1.9313;-62.7938;
1.953696;-0.0247;0.0211;0.9951;0.0003;-0.0001;-0.0002;-4.6500;-1.9313;-62.7938;
1.955066;-0.0247;0.0211;0.9951;-0.0002;-0.0005;-0.0002;-4.6500;-1.9313;-62.7938;
2.029085;-0.0247;0.0211;0.9951;-0.0002;-0.0005;-0.0002;-3.9750;-2.2875;-63.2063;
2.032036;-0.0243;0.0212;0.9956;-0.0002;-0.0005;-0.0002;-3.9750;-2.2875;-63.2063;
2.033469;-0.0243;0.0212;0.9956;0.0000;-0.0006;-0.0000;-3.9750;-2.2875;-63.2063;
2.034459;-0.0243;0.0212;0.9956;0.0000;-0.0006;-0.0000;-3.9750;-2.2875;-63.2063;
2.035215;-0.0243;0.0212;0.9956;0.0000;-0.0006;-0.0000;-3.9750;-2.2875;-63.2063;
2.071189;-0.0243;0.0212;0.9956;0.0000;-0.0006;-0.0000;-3.9750;-2.2875;-63.2063;
2.078476;-0.0243;0.0212;0.9956;0.0000;-0.0006;-0.0000;-5.5312;-3.2625;-63.6000;
2.113042;-0.0243;0.0212;0.9956;-0.0002;0.0005;-0.0007;-5.5312;-3.2625;-63.6000;
2.114386;-0.0248;0.0204;0.9954;-0.0002;0.0005;-0.0007;-5.5312;-3.2625;-63.6000;
2.128403;-0.0248;0.0204;0.9954;-0.0002;0.0005;-0.0007;-4.8563;-2.6063;-64.3500;
2.148945;-0.0248;0.0204;0.9954;-0.0002;0.0005;-0.0007;-4.8563;-2.6063;-64.3500;
2.150795;-0.0248;0.0204;0.9954;0.0002;-0.0003;-0.0004;-4.8563;-2.6063;-64.3500;
2.152346;-0.0245;0.0213;0.9957;0.0002;-0.0003;-0.0004;-4.8563;-2.6063;-64.3500;
2.153382;-0.0245;0.0213;0.9957;0.0002;-0.0003;-0.0004;-4.8563;-2.6063;-64.3500;
2.195883;-0.0245;0.0213;0.9957;0.0002;-0.0003;-0.0004;-4.8563;-2.6063;-64.3500;
2.228388;-0.0245;0.0213;0.9957;0.0002;-0.0003;-0.0004;-4.7063;-2.7375;-64.8938;
2.233190;-0.0245;0.0211;0.9948;0.0002;-0.0003;-0.0004;-4.7063;-2.7375;-64.8938;
2.234442;-0.0245;0.0211;0.9948;-0.0002;-0.0003;-0.0002;-4.7063;-2.7375;-64.8938;
2.271217;-0.0245;0.0211;0.9948;-0.0002;-0.0003;-0.0002;-4.7063;-2.7375;-64.8938;
2.273227;-0.0245;0.0211;0.9948;-0.0002;-0.0003;-0.0002;-4.7063;-2.7375;-64.8938;
2.279630;-0.0245;0.0211;0.9948;-0.0002;-0.0003;-0.0002;-3.8438;-2.8500;-64.3313;
2.311257;-0.0245;0.0211;0.9948;-0.0002;-0.0001;-0.0002;-3.8438;-2.8500;-64.3313;
2.312998;-0.0245;0.0211;0.9949;-0.0002;-0.0001;-0.0002;-3.8438;-2.8500;-64.3313;
2.314369;-0.0245;0.0211;0.9949;-0.0002;-0.0001;-0.0002;-3.8438;-2.8500;-64.3313;
2.327519;-0.0245;0.0211;0.9949;-0.0002;-0.0001;-0.0002;-4.2563;-3.0563;-63.2813;
