
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
1.864156;-0.0276;0.0234;0.9941;0.0005;-0.0004;-0.0007;-4.2750;-2.3813;-63.7875;
1.871562;-0.0276;0.0234;0.9941;0.0005;-0.0004;-0.0007;-4.0312;-2.0063;-64.7812;
1.901404;-0.0276;0.0234;0.9941;0.0005;-0.0004;-0.0007;-4.0312;-2.0063;-64.7812;
1.903005;-0.0250;0.0241;0.9949;0.0005;-0.0004;-0.0007;-4.0312;-2.0063;-64.7812;
1.904064;-0.0250;0.0241;0.9949;0.0005;-0.0004;-0.0007;-4.0312;-2.0063;-64.7812;
1.941154;-0.0255;0.0246;0.9948;0.0005;-0.0004;-0.0007;-4.0312;-2.0063;-64.7812;
1.942587;-0.0255;0.0246;0.9948;-0.0000;-0.0009;-0.0002;-4.0312;-2.0063;-64.7812;
1.971656;-0.0255;0.0246;0.9948;-0.0000;-0.0009;-0.0002;-3.7500;-1.8750;-64.5375;
1.985628;-0.0255;0.0246;0.9948;0.0009;-0.0001;0.0003;-3.7500;-1.8750;-64.5375;
1.987387;-0.0255;0.0246;0.9948;0.0009;-0.0001;0.0003;-3.7500;-1.8750;-64.5375;
2.020162;-0.0255;0.0246;0.9948;0.0009;-0.0001;0.0003;-3.7500;-1.8750;-64.5375;
2.021883;-0.0268;0.0243;0.9947;0.0009;-0.0001;0.0003;-3.7500;-1.8750;-64.5375;
2.022953;-0.0268;0.0243;0.9947;0.0009;-0.0001;0.0003;-3.7500;-1.8750;-64.5375;
2.023931;-0.0268;0.0243;0.9947;0.0009;-0.0001;0.0003;-3.7313;-2.6063;-63.9750;
2.061890;-0.0268;0.0243;0.9947;-0.0002;-0.0006;-0.0001;-3.7313;-2.6063;-63.9750;
2.072078;-0.0268;0.0243;0.9947;-0.0002;-0.0006;-0.0001;-2.7938;-1.7250;-63.8813;
2.102562;-0.0257;0.0237;0.9950;-0.0002;-0.0006;-0.0001;-2.7938;-1.7250;-63.8813;
2.104647;-0.0257;0.0237;0.9950;-0.0002;-0.0006;-0.0001;-2.7938;-1.7250;-63.8813;
2.141884;-0.0257;0.0237;0.9950;-0.0002;-0.0006;-0.0001;-2.7938;-1.7250;-63.8813;
2.143359;-0.0253;0.0237;0.9950;-0.0002;-0.0006;-0.0001;-2.7938;-1.7250;-63.8813;
2.144145;-0.0253;0.0237;0.9950;-0.0000;0.0001;-0.0004;-2.7938;-1.7250;-63.8813;
2.144946;-0.0253;0.0237;0.9950;-0.0000;0.0001;-0.0004;-2.7938;-1.7250;-63.8813;
2.171434;-0.0253;0.0237;0.9950;-0.0000;0.0001;-0.0004;-2.4938;-2.5125;-65.7000;
2.185423;-0.0253;0.0237;0.9950;-0.0002;-0.0001;-0.0002;-2.4938;-2.5125;-65.7000;
2.219238;-0.0253;0.0237;0.9950;-0.0002;-0.0001;-0.0002;-2.4938;-2.5125;-65.7000;
2.220765;-0.0267;0.0237;0.9958;-0.0002;-0.0001;-0.0002;-2.4938;-2.5125;-65.7000;
2.221629;-0.0267;0.0237;0.9958;-0.0002;-0.0001;-0.0002;-3.9938;-2.8125;-63.5813;
2.267284;-0.0267;0.0237;0.9958;-0.0004;0.0003;-0.0002;-3.9938;-2.8125;-63.5813;
2.269321;-0.0267;0.0237;0.9958;-0.0004;0.0003;-0.0002;-3.9938;-2.8125;-63.5813;
2.270620;-0.0267;0.0237;0.9958;-0.0004;0.0003;-0.0002;-3.9938;-2.8125;-63.5813;
2.271823;-0.0267;0.0237;0.9958;-0.0004;0.0003;-0.0002;-4.1438;-2.0063;-64.7438;
2.302745;-0.0266;0.0230;0.9952;-0.0004;0.0003;-0.0002;-4.1438;-2.0063;-64.7438;
2.342893;-0.0266;0.0230;0.9952;-0.0004;0.0003;-0.0002;-4.1438;-2.0063;-64.7438;
