
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
0.833089;-0.1011;0.2562;1.3229;-1.2254;-0.1232;-0.8215;10.8375;11.4375;-48.2625;
0.853933;-0.1011;0.2562;1.3229;-1.2254;-0.1232;-0.8215;10.8375;11.4375;-48.2625;
0.855803;-0.0196;0.2697;1.0902;-1.2254;-0.1232;-0.8215;10.8375;11.4375;-48.2625;
0.857595;-0.0196;0.2697;1.0902;-1.2254;-0.1232;-0.8215;10.8375;11.4375;-48.2625;
0.884383;-0.0001;0.2483;1.0053;-1.2254;-0.1232;-0.8215;10.8375;11.4375;-48.2625;
0.887440;-0.0001;0.2483;1.0053;-0.1521;0.4459;0.0630;10.8375;11.4375;-48.2625;
0.891565;0.0345;0.2272;0.9818;-0.1521;0.4459;0.0630;10.8375;11.4375;-48.2625;
0.914836;0.0345;0.2272;0.9818;-0.1521;0.4459;0.0630;10.8375;11.4375;-48.2625;
0.916380;0.0756;0.2110;0.9346;-0.1521;0.4459;0.0630;10.8375;11.4375;-48.2625;
0.923540;0.0756;0.2110;0.9346;-0.0577;0.2073;0.1092;10.8375;11.4375;-48.2625;
0.930998;0.1108;0.1956;0.8814;-0.0577;0.2073;0.1092;10.8375;11.4375;-48.2625;
0.932626;0.1108;0.1956;0.8814;-0.0577;0.2073;0.1092;11.5500;11.5312;-49.5375;
0.957115;0.1014;0.2005;0.8072;-0.0577;0.2073;0.1092;11.5500;11.5312;-49.5375;
0.975413;0.1014;0.2005;0.8072;-0.0577;0.2073;0.1092;11.5500;11.5312;-49.5375;
0.977123;0.0735;0.2311;0.6128;-0.0577;0.2073;0.1092;11.5500;11.5312;-49.5375;
0.978605;0.0735;0.2311;0.6128;-0.0577;0.2073;0.1092;11.5500;11.5312;-49.5375;
0.984227;0.0735;0.2311;0.6128;-0.0577;0.2073;0.1092;12.3000;10.3875;-49.5188;
1.003969;0.0735;0.2311;0.6128;0.7691;0.0597;-0.3203;12.3000;10.3875;-49.5188;
1.005926;0.0689;0.2680;0.5010;0.7691;0.0597;-0.3203;12.3000;10.3875;-49.5188;
1.023602;0.0565;0.3085;0.5957;0.7691;0.0597;-0.3203;12.3000;10.3875;-49.5188;
1.025563;0.0382;0.3518;0.7095;0.7691;0.0597;-0.3203;12.3000;10.3875;-49.5188;
